State,Library ID,Submission Year,Library Name,Street Address,City,Zip Code,Longitude,Latitude,State Code,County Code,County,County Population,Public Library Definition,Legal Basis,Administrative Structure,Interlibrary Relationship,Service Population,Service Population Without Duplicates,Central Libraries,Branch Libraries,Bookmobiles,MLS Librarians,Librarians,Employees,Total Staff,Local Government Operating Revenue,State Government Operating Revenue,Federal Government Operating Revenue,Other Operating Revenue,Total Operating Revenue,Salaries,Benefits,Total Staff Expenditures,Print Collection Expenditures,Digital Collection Expenditures,Other Collection Expenditures,Total Collection Expenditures,Other Operating Expenditures,Total Operating Expenditures,Local Government Capital Revenue,State Government Capital Revenue,Federal Government Capital Revenue,Other Capital Revenue,Total Capital Revenue,Total Capital Expenditures,Print Collection,Digital Collection,Audio Collection,Downloadable Audio,Physical Video,Downloadable Video,Local Cooperative Agreements,State Licensed Databases,Total Licensed Databases,Print Subscriptions,Hours Open,Library Visits,Reference Transactions,Registered Users,Circulation Transactions,Interlibrary Loans Provided,Interlibrary Loans Received,Library Programs,Children’s Programs,Young Adult Programs,Library Program Audience,Children’s Program Audience,Young Adult Program Audience,Public Internet Computers,Internet Computer Use,Wireless Internet Sessions,Start Date,End Date
NY,NY0734,2015,EASTCHESTER PUBLIC LIBRARY,11 OAKRIDGE PLACE,EASTCHESTER,10709,-73.8114099,40.9569471,36,119,WESTCHESTER,972634,Y,CI,SO,ME,19649,19505,1,0,0,5.66,6.66,10.66,17.32,1608851,5159,0,30247,1644257,860789,518939,1379728,59401,2903,87,62391,222895,1665014,30000,6714,0,0,36714,36714,86166,66755,4502,10575,6941,23,12,11,23,139,2496,157809,23158,9031,220257,20508,18828,610,235,15,16056,6162,142,8,11705,8356,01/01/2014,12/31/2014
NY,NY0735,2015,GREENBURGH PUBLIC LIBRARY,300 TARRYTOWN ROAD,ELMSFORD,10523,-73.807176,41.047295,36,119,WESTCHESTER,972634,Y,LD,SO,ME,42863,42548,1,0,0,10.89,11.77,11.4,23.17,3421196,13798,0,84315,3519309,1517402,987771,2505173,105342,24995,68410,198747,815389,3519309,0,0,0,0,0,0,113165,65930,16061,10575,15503,74,14,11,25,135,2668,238331,66507,19263,451106,56432,40870,1184,366,131,24030,6220,3378,43,42368,42654,01/01/2014,12/31/2014
NY,NY0736,2015,HARRISON PUBLIC LIBRARY,2 BRUCE AVENUE,HARRISON,10528,-73.711813,40.971009,36,119,WESTCHESTER,972634,Y,CI,MO,ME,27472,27270,1,1,0,5.25,6.13,4.9,11.03,2355806,7342,0,24223,2387371,905070,838186,1743256,75616,0,19744,95360,219037,2057653,0,0,0,250000,250000,250000,113215,66760,5404,10730,10219,23,12,11,23,274,4354,127335,26104,8518,166473,26359,23167,1457,791,63,18379,13465,419,18,16079,10503,01/01/2014,12/31/2014
NY,NY0737,2015,HASTINGS-ON-HUDSON PUBLIC LIBRARY,7 MAPLE AVENUE,HASTINGS-ON-HUDSON,10706,-73.8831424,40.995607,36,119,WESTCHESTER,972634,Y,CI,SO,ME,7849,7791,1,0,0,4.38,4.38,4.81,9.19,801740,4271,0,79004,885015,438216,127733,565949,39490,0,18124,57614,177567,801130,0,0,0,0,0,0,50938,59242,2608,10000,3612,23,13,11,24,75,3045,143800,7250,4953,129801,19002,28443,272,176,5,4210,2159,141,10,48000,18500,06/01/2013,05/31/2014
NY,NY0738,2015,IRVINGTON PUB LIB GUITEAU FOUNDATION,12 SOUTH ASTOR STREET,IRVINGTON,10533,-73.8729065,41.0394454,36,119,WESTCHESTER,972634,Y,CI,SO,ME,6420,6373,1,0,0,4.38,4.38,4.2,8.58,736835,2004,0,68078,806917,411850,137731,549581,70998,0,8577,79575,150929,780085,3079,0,0,0,3079,0,61315,59242,2825,10000,2363,23,18,11,29,104,2495,74918,13555,3403,85774,16395,18363,406,318,19,7759,6377,105,8,8509,3796,01/01/2014,12/31/2014
NY,NY0739,2015,KATONAH VILLAGE LIBRARY,26 BEDFORD ROAD,KATONAH,10536,-73.6852142,41.2580797,36,119,WESTCHESTER,972634,Y,NP,SO,ME,6298,6252,1,0,0,2.63,4.38,6.13,10.51,593227,2308,0,191996,787531,418395,127250,545645,52806,2437,19674,74917,183728,804290,0,1485,0,23122,24607,56765,62651,65767,4639,10575,3584,23,12,11,23,80,2600,154064,55640,3158,138430,20079,25852,534,305,35,14545,7651,442,9,9830,11155,01/01/2014,12/31/2014
NY,NY0740,2015,LARCHMONT PUBLIC LIBRARY,121 LARCHMONT AVENUE,LARCHMONT,10538,-73.751272,40.927409,36,119,WESTCHESTER,972634,Y,CI,SO,ME,17670,17540,1,0,0,6.83,6.83,11.2,18.03,2016704,4595,3074,72653,2097026,1094183,574774,1668957,106708,16719,27403,150830,303534,2123321,61194,0,0,50052,111246,253953,92250,61925,7914,10600,7943,23,14,11,25,126,3050,217960,51222,10060,335242,39391,50246,1094,730,54,26257,20282,484,15,21738,17272,06/01/2013,05/31/2014
NY,NY0741,2015,MAMARONECK PUBLIC LIBRARY DISTRICT,136 PROSPECT AVENUE,MAMARONECK,10543,-73.7328518,40.9500939,36,119,WESTCHESTER,972634,Y,LD,SO,ME,18929,18790,1,0,0,7.88,7.88,8.75,16.63,2542076,4922,0,115495,2662493,872741,388245,1260986,70000,0,35480,105480,416807,1783273,0,0,0,0,0,0,83938,59242,5481,10000,5603,24,11,11,22,120,2600,247170,39460,9402,183024,28219,32739,782,464,117,14873,11396,300,20,7796,24488,06/01/2013,05/31/2014
NY,NY0742,2015,HENDRICK HUDSON FREE LIBRARY,185 KINGS FERRY ROAD,MONTROSE,10548,-73.946214,41.249826,36,119,WESTCHESTER,972634,Y,NP,SO,ME,16618,16496,1,0,0,4.39,7.06,4.15,11.21,1332826,5389,0,60950,1399165,553472,214106,767578,81438,7150,16961,105549,483461,1356588,0,34229,0,13387,47616,77264,65933,58659,4969,10034,5938,23,14,11,25,91,3167,100220,18512,6842,183833,28402,28522,843,424,15,15251,9679,178,10,15230,24410,07/01/2013,06/30/2014
NY,NY0743,2015,MOUNT KISCO PUBLIC LIBRARY,100 EAST MAIN STREET,MOUNT KISCO,10549,-73.726852,41.2063564,36,119,WESTCHESTER,972634,Y,CI,SO,ME,10877,10797,1,0,0,3.94,3.94,6.78,10.72,1662340,3234,2966,25035,1693575,545837,287252,833089,53715,14481,237,68433,265374,1166896,0,0,0,0,0,7036,67977,59242,4170,10000,4027,23,13,11,24,90,2319,182367,18106,5213,121209,21700,17428,731,376,73,6837,5278,311,9,11051,17909,06/01/2013,05/31/2014
NY,NY0744,2015,MOUNT VERNON PUBLIC LIBRARY,28 SOUTH FIRST AVENUE,MOUNT VERNON,10550,-73.833414,40.910045,36,119,WESTCHESTER,972634,Y,LD,SO,ME,67292,66797,1,0,0,10.94,12.69,35.88,48.57,3206805,17666,42000,37322,3303793,1789049,1171264,2960313,93552,18550,49970,162072,201384,3323769,0,0,0,0,0,0,627401,65625,7693,10575,13173,23,12,11,23,497,2964,218479,51532,23848,139362,30905,21852,1493,431,33,46922,13872,890,20,50493,29729,01/01/2014,12/31/2014
NY,NY0745,2015,NEW ROCHELLE PUBLIC LIBRARY,ONE LIBRARY PLAZA,NEW ROCHELLE,10801,-73.782728,40.909359,36,119,WESTCHESTER,972634,Y,LD,MO,ME,77062,76496,1,1,0,14,14,18,32,4549320,116923,9857,119367,4795467,2295208,1149598,3444806,123448,11608,26460,161516,821221,4427543,0,0,0,2042340,2042340,2376621,235056,58415,8426,10034,20506,23,13,11,24,157,5380,989656,157073,31631,402609,49704,20505,2279,854,277,33136,22102,977,82,108369,97064,07/01/2013,06/30/2014
NY,NY0746,2015,RUTH KEELER MEMORIAL LIBRARY,276 TITICUS ROAD,NORTH SALEM,10560,-73.597463,41.328838,36,119,WESTCHESTER,972634,Y,NP,SO,ME,5104,5066,1,0,0,1.84,2.19,2.72,4.91,317000,2565,0,103426,422991,245681,38124,283805,18422,202,5309,23933,123495,431233,0,0,0,0,0,0,37857,66816,1106,10575,2620,23,12,11,23,51,2272,24609,4583,2817,48341,10727,9367,689,408,161,4776,3044,262,6,5155,2469,01/01/2014,12/31/2014
NY,NY0747,2015,OSSINING PUBLIC LIBRARY,53 CROTON AVENUE,OSSINING,10562,-73.83995,41.168077,36,119,WESTCHESTER,972634,Y,LD,SO,ME,34230,33978,1,0,0,11.55,13.3,19.55,32.85,3673509,15098,1700,86855,3777162,2030475,883048,2913523,111465,0,32043,143508,720533,3777564,0,0,0,0,0,0,117992,58415,8588,10034,9904,23,12,11,23,394,3032,254006,49241,17118,250553,28051,41190,1015,352,165,19002,6111,2501,45,44560,69556,07/01/2013,06/30/2014
NY,NY0748,2015,THE FIELD LIBRARY,4 NELSON AVENUE,PEEKSKILL,10566,-73.9219422,41.2904268,36,119,WESTCHESTER,972634,Y,NP,SO,ME,23583,23410,1,0,0,5.9,6.98,9.65,16.63,931343,7464,700,89158,1028665,561835,233858,795693,69688,5725,17610,93023,472699,1361415,0,0,0,0,0,0,89226,65625,4376,10575,5141,23,13,11,24,127,3069,247380,11523,11021,156786,23967,22426,632,471,81,13690,11771,1256,23,44959,30824,01/01/2014,12/31/2014
NY,NY0749,2015,TOWN OF PELHAM PUBLIC LIBRARY,530 COLONIAL AVENUE,PELHAM,10803,-73.814561,40.902717,36,119,WESTCHESTER,972634,Y,CI,SO,ME,12396,12305,1,0,0,2.77,2.77,4.94,7.71,553275,3544,0,180283,737102,367280,124813,492093,43109,2642,12411,58162,110229,660484,0,0,0,0,0,4250,36646,65625,2261,10575,4052,23,13,11,24,67,2121,93757,11111,5893,117939,12978,27035,242,194,1,7176,6652,26,7,8758,8213,01/01/2014,12/31/2014
NY,NY0750,2015,MOUNT PLEASANT PUBLIC LIBRARY,350 BEDFORD ROAD,PLEASANTVILLE,10570,-73.786296,41.135551,36,119,WESTCHESTER,972634,Y,CI,MO,ME,41287,40984,1,1,0,7.44,7.44,11.81,19.25,2513897,76724,0,55749,2646370,1243248,488735,1731983,149570,23370,64971,237911,416667,2386561,0,0,0,0,0,166697,89362,65625,8506,10575,11764,23,12,11,23,210,4650,251000,39936,14912,349984,57546,34793,865,537,176,23131,12734,6022,8,16605,19638,01/01/2014,12/31/2014
NY,NY0751,2015,PORT CHESTER-RYE BROOK PUBLIC LIBRARY,1 HASECO AVENUE,PORT CHESTER,10573,-73.66904,41.003746,36,119,WESTCHESTER,972634,Y,NP,SO,ME,38314,38032,1,0,0,4.99,4.99,12.51,17.5,1378990,10170,0,129444,1518604,835050,300651,1135701,39065,0,3787,42852,340539,1519092,70000,0,0,0,70000,59770,72812,59242,1316,10000,2654,23,13,11,24,200,2475,189675,60702,18781,193182,16058,19367,646,164,19,9751,4208,114,12,33981,14613,06/01/2013,05/31/2014
NY,NY0752,2015,POUND RIDGE LIBRARY DISTRICT,271 WESTCHESTER AVENUE,POUND RIDGE,10576,-73.573965,41.211034,36,119,WESTCHESTER,972634,Y,LD,SO,ME,5104,5066,1,0,0,3.5,3.5,1.14,4.64,644074,56510,0,32250,732834,273284,76766,350050,36238,15707,0,51945,287303,689298,0,0,0,0,0,0,39241,65625,3282,10575,2518,23,11,11,22,115,2103,59940,31565,2922,132891,9617,7071,863,322,176,9902,5112,525,5,3530,1286,01/01/2014,12/31/2014
NY,NY0753,2015,PURCHASE FREE LIBRARY,3093 PURCHASE STREET,PURCHASE,10577,-73.7153973,41.0415396,36,119,WESTCHESTER,972634,Y,NP,SO,ME,6552,6504,1,0,0,0,4.38,0,4.38,218424,2120,0,764,221308,86153,4889,91042,9184,4260,12,13456,40027,144525,0,0,0,0,0,0,8896,65625,730,10575,3986,23,12,11,23,32,2239,10400,4400,1314,25601,9865,5796,27,22,0,220,170,0,3,1872,2006,01/01/2014,12/31/2014
NY,NY0754,2015,RYE FREE READING ROOM,1061 BOSTON POST ROAD,RYE,10580,-73.6837963,40.9809953,36,119,WESTCHESTER,972634,Y,NP,MO,ME,15720,15604,1,1,0,5.69,6.57,7.06,13.63,1170000,4794,0,364939,1539733,887330,264710,1152040,74490,36904,21431,132825,285905,1570770,0,0,0,75000,75000,37815,69776,65625,4670,10575,5821,23,12,11,23,176,3178,168067,41846,9839,231722,41008,29011,1150,739,86,33577,26717,895,22,18134,20744,01/01/2014,12/31/2014
NY,NY0755,2015,SCARSDALE PUBLIC LIBRARY,POST & OLMSTED ROADS,SCARSDALE,10583,-73.788369,40.998362,36,119,WESTCHESTER,972634,Y,CI,SO,ME,17166,17040,1,0,0,12.03,12.03,15.75,27.78,3503058,6278,0,81799,3591135,2029933,1009327,3039260,168397,0,98701,267098,299029,3605387,0,0,0,0,0,3365,121242,59242,8100,10000,5074,23,22,11,33,250,3117,272132,57083,10079,437326,34986,38032,510,366,8,15900,12824,258,14,28793,58727,06/01/2013,05/31/2014
NY,NY0756,2015,THE SOMERS LIBRARY,ROUTE 139,SOMERS,10589,-73.715179,41.300798,36,119,WESTCHESTER,972634,Y,CI,SO,ME,20434,20284,1,0,0,4.38,5.69,5.69,11.38,993746,5365,0,17835,1016946,501914,273335,775249,62744,8190,21091,92025,180192,1047466,0,0,0,0,0,0,59466,65625,4011,135400,5094,12850,12,11,23,92,2252,267000,20549,9418,167707,18312,28903,681,442,110,10394,7941,754,8,6487,4001,01/01/2014,12/31/2014
NY,NY0757,2015,LEWISBORO LIBRARY,15 MAIN STREET,SOUTH SALEM,10590,-73.5560021,41.2756103,36,119,WESTCHESTER,972634,Y,NP,SO,ME,12411,12320,1,0,0,2.63,2.63,3.5,6.13,356935,4352,0,136364,497651,279745,50670,330415,20748,2026,11153,33927,104988,469330,0,40472,0,158738,199210,1615148,43625,65625,1911,10575,3968,23,12,11,23,26,2370,27838,2305,5459,70226,12021,16146,240,145,45,3635,2465,650,4,2567,2517,01/01/2014,12/31/2014
NY,NY0758,2015,WARNER LIBRARY,121 NORTH BROADWAY,TARRYTOWN,10591,-73.8578335,41.0811927,36,119,WESTCHESTER,972634,Y,CI,SO,ME,11277,11194,1,0,0,5.69,5.69,7.44,13.13,1411891,7853,0,106312,1526056,782961,381117,1164078,65840,2971,28172,96983,239682,1500743,0,0,0,0,0,0,84033,59242,4522,10000,6806,23,13,11,24,121,2506,158800,19876,10991,178648,30554,24231,913,390,91,17623,11093,651,22,29000,27702,06/01/2013,05/31/2014
NY,NY0759,2015,TUCKAHOE PUBLIC LIBRARY,71 COLUMBUS AVENUE,TUCKAHOE,10707,-73.8253839,40.9527509,36,119,WESTCHESTER,972634,Y,CI,SO,ME,6486,6438,1,0,0,2.38,3.26,2.19,5.45,482300,1977,0,13158,497435,304900,103136,408036,35000,0,1000,36000,53399,497435,0,0,0,0,0,0,47042,65625,1846,10575,2864,23,12,11,23,25,2460,62072,13562,3138,61269,13262,9638,354,138,69,6918,3562,445,13,12762,5870,01/01/2014,12/31/2014
NY,NY0760,2015,WHITE PLAINS PUBLIC LIBRARY,100 MARTINE AVENUE,WHITE PLAINS,10601,-73.770164,41.030752,36,119,WESTCHESTER,972634,Y,CI,SO,ME,56853,56435,1,0,0,15.93,17.68,25.38,43.06,5999944,24508,0,106398,6130850,2845051,1582822,4427873,172903,50722,77719,301344,964612,5693829,0,0,0,0,0,0,252955,63908,13753,10882,21178,23,27,11,38,210,3120,531300,109228,37901,666588,80375,47532,1719,991,152,30036,21238,2091,75,119508,93750,07/01/2013,06/30/2014
NY,NY0761,2015,YONKERS PUBLIC LIBRARY,ONE LARKIN CENTER,YONKERS,10701,-73.9020332,40.935853,36,119,WESTCHESTER,972634,Y,CI,MO,ME,195976,194536,1,2,0,42,42,66,108,8211177,51445,0,131191,8393813,5565990,418036,5984026,55987,81026,49661,186674,2040477,8211177,450000,74946,0,0,524946,476235,328444,65625,33520,10575,39805,23,62,11,73,423,9555,860113,288409,86269,764236,84469,92650,2509,817,733,69344,27886,18773,147,273079,226024,01/01/2014,12/31/2014
NY,NY0762,2015,JOHN C. HART MEMORIAL LIBRARY,1130 EAST MAIN STREET,SHRUB OAK,10588,-73.829748,41.32954,36,119,WESTCHESTER,972634,Y,CI,SO,ME,36081,35816,1,0,0,10.31,10.31,12.5,22.81,2251631,10432,0,54228,2316291,1222589,592305,1814894,135916,65834,9754,211504,262410,2288808,0,0,0,0,0,0,101069,65625,6980,10788,6849,275,12,11,23,165,2656,212459,34323,18798,437048,32087,69744,856,471,21,11460,6916,279,19,27022,14782,01/01/2014,12/31/2014
NY,NY0769,2015,GARDINER LIBRARY,133 FARMER'S TURNPIKE,GARDINER,12525,-74.152045,41.679487,36,111,ULSTER,180445,Y,CI,SO,ME,5713,5671,1,0,0,0,0.88,2.01,2.89,242230,3358,0,92168,337756,109535,25198,134733,6061,3240,1265,10566,87511,232810,0,0,0,0,0,6115,16607,5166,1719,2959,1710,290,13,11,24,50,2400,25500,1470,4052,37139,8230,9346,888,325,0,12904,8604,0,9,6000,6000,01/01/2014,12/31/2014
NY,NY0775,2015,BRUNSWICK COMMUNITY LIBRARY,4118 STATE HIGHWAY 2,TROY,12180,-73.575921,42.745393,36,83,RENSSELAER,159774,Y,NP,SO,ME,11941,11853,1,0,0,1,1,2.5,3.5,143794,3138,0,25007,171939,85094,16151,101245,11939,1955,1550,15444,39315,156004,0,0,0,2676,2676,0,8791,22344,823,7542,646,645,1,11,12,34,2080,16172,5301,3164,34897,4252,10732,182,62,10,1553,620,63,4,2162,810,01/01/2014,12/31/2014
NY,NY0777,2015,WOODBURY PUBLIC LIBRARY,16 COUNTY ROUTE 105,HIGHLAND MILLS,10930,-74.12847,41.346821,36,71,ORANGE,376099,Y,CI,MO,ME,11353,11270,1,1,0,1,1,6.5,7.5,569300,3262,0,11123,583685,327937,114733,442670,36939,5309,4996,47244,86286,576200,0,0,0,7485,7485,0,44743,5166,905,2959,3586,290,18,11,29,77,5176,51108,25554,5027,49878,13905,13686,195,86,24,2066,1017,387,8,3646,0,01/01/2014,12/31/2014
NY,NY0778,2015,"NEW YORK PUBLIC LIBRARY, THE BRANCH LIBRARIES",455 FIFTH AVENUE,NEW YORK,10016,-73.9819141,40.7520687,36,61,NEW YORK,1636268,Y,NP,MO,HQ,3439711,3414432,1,91,0,490.78,490.78,1962.77,2453.55,143090902,26832007,968394,124399691,295290994,120844653,57498988,178343641,17182622,7390207,3040692,27613521,57416796,263373958,9896558,2751223,0,40724103,53371884,57416007,22064667,1036312,744584,178677,831369,247283,445,11,456,75000,218036,17729020,8446475,2495144,24101745,7459,9502,69875,28545,10556,1347801,723880,133432,4678,5237363,2241726,01/01/2014,12/31/2014
NY,NY0780,2015,CLAVERACK FREE LIBRARY AND READING ROOM ASSOCIATION,629 RT 23B,CLAVERACK,12513,-73.738543,42.2225223,36,21,COLUMBIA,62122,Y,NP,SO,ME,4642,4608,1,0,0,0,0.75,0.75,1.5,54084,2571,0,57103,113758, , , ,9228,338,4343,13909, ,106238,0,11625,0,184596,196221,278112,21161,7845,553,1966,848,0,5,11,16,18,1508,11589,4500,1267,27504,4601,8340,165,55,0,1607,793,0,7,2615,506,01/01/2014,12/31/2014
NY,NY0781,2015,MAHOPAC PUBLIC LIBRARY,668 ROUTE 6,MAHOPAC,10541,-73.73053,41.372952,36,79,PUTNAM,99487,Y,LD,SO,ME,26662,26466,1,0,0,10.05,17.17,7.59,24.76,2653107,7876,825,106780,2768588,1176209,342246,1518455,131448,13149,70524,215121,371123,2104699,0,0,0,255,255,30094,134712,7845,4326,1966,6452,0,13,11,24,205,3320,265391,163280,21167,213865,52438,28214,2416,601,250,49926,15468,2378,33,57423,17226,07/01/2013,06/30/2014
NY,NY0783,2015,POESTENKILL LIBRARY,9 PLANK ROAD,POESTENKILL,12140,-73.563861,42.689769,36,83,RENSSELAER,159774,Y,NP,SO,ME,4530,4497,1,0,0,0,0.43,2.36,2.79,63400,1272,0,27749,92421,39622,3941,43563,10409,1218,2505,14132,20778,78473,0,0,0,0,0,0,11481,22344,757,7542,831,645,0,11,11,28,1638,9850,827,1541,18260,5930,3064,77,51,0,860,697,0,3,1118,741,01/01/2014,12/31/2014
NY,NY0784,2015,NORTHERN ONONDAGA PUBLIC LIBRARY,8686 KNOWLEDGE LANE,CICERO,13039,-76.126814,43.190822,36,67,ONONDAGA,468196,Y,LD,MO,ME,56167,55754,1,2,0,10.94,11.82,16.63,28.45,2332543,14760,0,72925,2420228,1028241,374031,1402272,145009,45535,71133,261677,566948,2230897,0,103072,0,0,103072,49965,91043,19189,8671,7018,13208,83,8,11,19,268,9216,243411,17004,22095,609572,98999,111364,1127,426,57,17986,9321,585,75,44393,4771,01/01/2014,12/31/2014
NY,NY0785,2015,ELLENBURG SARAH A. MUNSIL FREE LIBRARY,5139 ROUTE 11,ELLENBURG DEPOT,12935,-73.8045237,44.9041363,36,19,CLINTON,81632,Y,NP,SO,ME,1743,1730,1,0,0,0,0.5,0,0.5,0,1398,0,2708,4106, , , ,0,100,82,182, ,5315,0,0,0,0,0,0,3277,2237,0,0,69,0,11,11,22,0,1035,1250,305,135,938,220,380,3,1,0,23,6,0,4,266,138,01/01/2014,12/31/2014
NY,NY0786,2015,CORNELIUS VANDERBILT WHITNEY LONG LAKE LIBRARY,1195 MAIN STREET,LONG LAKE,12847,-74.420412,43.972079,36,41,HAMILTON,4715,Y,CI,SO,ME,597,593,1,0,0,0,0.75,3.75,4.5,132531,3758,429,10644,147362,62645,18509,81154,12901,425,225,13551,58247,152952,0,0,0,0,0,0,10878,5186,830,2279,1792,0,1,11,12,17,1456,19454,8108,1430,15360,3236,1777,35,10,0,807,197,0,6,2370,1440,07/01/2013,06/30/2014
NY,NY0787,2015,TOWN OF CHESTER PUBLIC LIBRARY,6307 MAIN ST / STATE ROUTE 9,CHESTERTOWN,12817,-73.81815,43.652738,36,113,WARREN,64973,Y,CI,SO,ME,3355,3330,1,0,0,0,1.3,0.5,1.8,67554,1272,0,13694,82520, , , ,12137,256,1395,13788, ,85186,0,0,0,0,0,0,21119,5148,986,2279,3515,0,1,11,12,21,1626,16853,925,2197,27228,5412,3711,109,75,0,1545,1232,0,8,2600,1574,01/01/2014,12/31/2014
NY,NY0788,2015,TOWN OF JOHNSBURG LIBRARY,219 MAIN STREET,NORTH CREEK,12853,-73.985924,43.697287,36,113,WARREN,64973,Y,CI,SO,ME,2395,2377,1,0,0,0,0.8,0.64,1.44,59485,1272,0,14654,75411, , , ,3805,295,2369,6469, ,76087,0,0,0,0,0,0,23070,5148,1744,2279,3255,0,1,11,12,32,1248,31500,8580,1998,29035,5813,4090,101,49,0,1107,631,0,7,6500,1279,01/01/2014,12/31/2014
NY,NY0790,2015,CLINTON COMMUNITY LIBRARY,1215 CENTRE ROAD,RHINEBECK,12572,-73.8039793,41.883383,36,27,DUTCHESS,296579,Y,NP,SO,ME,4312,4280,1,0,0,0.75,0.75,1.09,1.84,54884,1271,0,13535,69690, , , ,1075,425,307,1807, ,67023,0,0,0,0,0,0,12097,7845,547,1966,2177,0,7,11,18,12,1872,3967,504,1680,9949,2721,2912,117,56,2,457,175,45,2,567,667,01/01/2014,12/31/2014
NY,NY0791,2015,ELWOOD PUBLIC LIBRARY,1929 JERICHO TURNPIKE,ELWOOD,11731,-73.331876,40.838084,36,103,SUFFOLK,1502968,Y,LD,SO,ME,13353,13255,1,0,0,6.13,6.13,8.75,14.88,1460031,3977,0,19439,1483447,542876,242965,785841,38624,18940,32458,90022,568105,1443968,0,0,0,16,16,2455,26940,96336,1525,16695,5514,4845,39,11,50,76,3016,75000,6556,9870,87888,6204,13045,531,228,43,4488,1435,267,10,12642,2200,07/01/2013,06/30/2014
NY,NY0792,2015,GOLD COAST PUBLIC LIBRARY DISTRICT,50 RAILROAD AVENUE,GLEN HEAD,11545,-73.625746,40.832414,36,59,NASSAU,1358627,Y,LD,SO,ME,11339,11256,1,0,0,6.43,7.31,5.99,13.3,1625821,2907,0,31446,1660174,743453,246864,990317,60613,49596,39056,149265,299925,1439507,0,0,0,407685,407685,37799,20730,40660,4238,7087,6390,0,55,11,66,69,3528,97217,13232,6773,112323,8155,9256,591,348,35,8729,5532,457,6,8520,0,01/01/2014,12/31/2014
NY,NY0793,2015,WILLIAMSTOWN LIBRARY,2877 COUNTY ROUTE 17N,WILLIAMSTOWN,13493,-75.88672,43.424576,36,75,OSWEGO,120913,Y,OT,SO,ME,1277,1268,1,0,0,0,0.58,0,0.58,34728,4398,0,7004,46130, , , ,7648,0,1302,8950, ,39025,0,0,0,0,0,0,10139,3140,225,706,1706,0,7,11,18,7,1196,6669,135,1078,7282,2016,626,58,30,6,753,494,30,4,512,794,01/01/2014,12/31/2014
NY,NY0794,2015,CHEMUNG COUNTY LIBRARY DISTRICT,101 EAST CHURCH STREET,ELMIRA,14901,-76.805903,42.090518,36,15,CHEMUNG,87770,Y,NP,MO,ME,88830,88177,1,4,1,6.56,12.65,20.16,32.81,2702038,244438,0,297126,3243602,1369890,645585,2015475,171135,85602,52026,308763,487610,2811848,0,0,0,0,0,217174,237599,9556,10557,2445,20171,413,12,11,23,189,12428,318852,51969,51287,591761,42689,28352,2101,1063,100,49806,26699,1284,43,78565,21378,01/01/2014,12/31/2014
NY,NY0795,2015,APALACHIN LIBRARY ASSOCIATION,719 MAIN ST,APALACHIN,13732,-76.152107,42.067932,36,107,TIOGA,49870,Y,NP,SO,ME,1131,1123,1,0,0,0,0.75,0.98,1.73,70112,1270,0,29909,101291, , , ,7574,0,444,8018, ,83491,0,0,0,0,0,5786,13374,5433,715,2520,787,0,11,11,22,0,1976,15658,2468,2277,23666,5102,4553,213,114,4,2554,1290,9,8,588,300,01/01/2014,12/31/2014
NY,NY0796,2015,LANSING COMMUNITY LIBRARY,27 AUBURN RD,LANSING,14882,-76.503575,42.5380334,36,109,TOMPKINS,104691,Y,LD,SO,ME,7354,7300,1,0,0,0.8,2,0,2,156650,21931,0,2615,181196, , , ,20688,1057,2120,23865, ,171196,0,0,0,0,0,0,16341,5431,524,2520,1982,0,11,11,22,20,2300,35000,24000,4136,61568,3493,8084,376,168,8,7200,3600,100,4,9200,4000,01/01/2014,12/31/2014
NY,NY0797,2015,THE SKANEATELES LIBRARY ASSOCIATION,49 EAST GENESEE STREET,SKANEATELES,13152,-76.427475,42.945605,36,67,ONONDAGA,468196,Y,NP,SO,ME,7209,7156,1,0,0,1.25,1.25,2.61,3.86,0,1799,0,199010,200809,123340,12619,135959,16599,2086,4046,22731,79451,238141,0,0,0,0,0,766,22121,19196,1412,7018,1218,83,1,11,12,53,2427,38640,3856,3299,56643,11821,13518,184,146,10,3684,2671,169,6,1809,1820,01/01/2014,12/31/2014
NY,NY9003,2015,RED JACKET COMMUNITY LIBRARY,7 LEHIGH AVENUE,SHORTSVILLE,14548,-77.243867,42.954424,36,69,ONTARIO,109707,Y,LD,SO,ME,6036,5992,1,0,0,1.75,1.75,1.75,3.5,172630,11589,0,14236,198455,97624,33338,130962,12391,481,3778,16650,33468,181080,0,0,0,511,511,0,10066,57,553,17,1241,0,11,11,22,12,1764,34550,12330,2235,24485,9073,6916,338,118,108,2767,1251,656,8,6292,2369,01/01/2014,12/31/2014
NY,NY9004,2015,TOWN OF INLET PUBLIC LIBRARY,164 NORTH ROUTE 28,INLET,13360,-74.794574,43.751482,36,41,HAMILTON,4715,Y,CI,SO,ME,333,331,1,0,0,0,0.35,0.09,0.44,22221,28009,0,9249,59479, , , ,7967,159,0,8126, ,33750,0,0,0,0,0,14996,8263,5148,726,2279,615,0,0,11,11,0,728,11362,51,863,3395,2185,275,27,27,0,687,687,0,5,4201,824,01/01/2014,12/31/2014
